Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1490000,1.4091562,0.020266166,999.0,0.0,0.0,1.0
1500000,1.4091058,0.019413862,999.0,0.17685883018103513,0.17685883018103513,1.0
1510000,1.4087411,0.019902905,999.0,0.0627989290016038,0.0627989290016038,1.0
1520000,1.4087566,0.019611966,999.0,0.0,0.0,1.0
1530000,1.408856,0.021220837,999.0,0.476056922565807,0.476056922565807,1.0
1540000,1.4088668,0.020215219,999.0,0.2684192827769688,0.2684192827769688,1.0
1550000,1.4089624,0.016092714,999.0,-0.20833333333333334,-0.20833333333333334,1.0
1560000,1.4089652,0.016262164,999.0,0.18378512290391055,0.18378512290391055,1.0
1570000,1.4089644,0.012634793,999.0,0.05935069226792881,0.05935069226792881,1.0
1580000,1.4089657,0.01652313,999.0,0.16003782053788504,0.16003782053788504,1.0
1590000,1.4090143,0.0074068755,999.0,0.1275274401361292,0.1275274401361292,1.0
1600000,1.4090091,0.013567162,999.0,0.5613122241837638,0.5613122241837638,1.0
1610000,1.4087695,0.010895403,999.0,0.025567131737867992,0.025567131737867992,1.0
1620000,1.4087695,0.011062195,999.0,0.13213552128184924,0.13213552128184924,1.0
1630000,1.408315,0.008004268,999.0,0.6720718273094722,0.6720718273094722,1.0
1640000,1.4083024,0.004298102,999.0,0.22393962275236845,0.22393962275236845,1.0
1650000,1.4076914,0.007034616,999.0,0.5277839038859714,0.5277839038859714,1.0
1660000,1.4076711,0.001996034,999.0,0.12206854139055524,0.12206854139055524,1.0
1670000,1.4076483,0.017507724,999.0,-0.10934490337967873,-0.10934490337967873,1.0
1680000,1.4076513,0.020153392,999.0,0.5343440066684376,0.5343440066684376,1.0
1690000,1.4075266,0.02249972,999.0,0.4676645142691476,0.4676645142691476,1.0
1700000,1.4075114,0.029850084,999.0,0.7737693985303243,0.7737693985303243,1.0
1710000,1.4069052,0.0030336021,999.0,0.5519332269375975,0.5519332269375975,1.0
1720000,1.40683,-0.0045065354,999.0,0.3934237701552255,0.3934237701552255,1.0
1730000,1.4064362,-0.013334465,999.0,0.5719348350539804,0.5719348350539804,1.0
1740000,1.4063885,-0.029794848,999.0,0.9761070554906671,0.9761070554906671,1.0
1750000,1.4060696,0.015250313,999.0,0.8422346806951931,0.8422346806951931,1.0
1760000,1.4060003,0.0115601085,999.0,1.119119285295407,1.119119285295407,1.0
1770000,1.4054095,0.037377324,999.0,0.945181131362915,0.945181131362915,1.0
1780000,1.4052708,0.038028933,999.0,1.1795251603637422,1.1795251603637422,1.0
1790000,1.40475,0.03249391,999.0,2.3702477576831975,2.3702477576831975,1.0
1800000,1.4046428,0.04823969,999.0,1.1520598869432102,1.1520598869432102,1.0
1810000,1.4038267,0.033888508,999.0,0.894653150013515,0.894653150013515,1.0
1820000,1.4035556,0.04373208,999.0,1.5323168913212915,1.5323168913212915,1.0
1830000,1.4027392,0.0560804,999.0,1.7535870522260666,1.7535870522260666,1.0
1840000,1.4024411,0.064760774,999.0,2.272406164024557,2.272406164024557,1.0
1850000,1.4020975,0.08546914,999.0,0.6709097847342491,0.6709097847342491,1.0
1860000,1.4019872,0.10725371,999.0,1.816340684890747,1.816340684890747,1.0
1870000,1.4014226,0.10729587,999.0,1.8695402278431825,1.8695402278431825,1.0
1880000,1.4011514,0.13456285,999.0,2.054270911961794,2.054270911961794,1.0
1890000,1.4003897,0.10825117,999.0,2.5231449834325095,2.5231449834325095,1.0
1900000,1.3999864,0.09280313,999.0,2.3226636334189346,2.3226636334189346,1.0
1910000,1.3991071,0.11785512,999.0,2.8208045146117606,2.8208045146117606,1.0
1920000,1.3986624,0.08672851,999.0,3.732094174081629,3.732094174081629,1.0
1930000,1.3979735,0.10106738,999.0,2.0028154009154866,2.0028154009154866,1.0
1940000,1.3975395,0.14162168,999.0,3.0788126147041717,3.0788126147041717,1.0
1950000,1.3968949,0.18133995,999.0,4.094913139939308,4.094913139939308,1.0
1960000,1.3964444,0.1443396,999.0,2.3930778013808385,2.3930778013808385,1.0
1970000,1.395651,0.18446629,999.0,4.249482290198405,4.249482290198405,1.0
1980000,1.3950958,0.23226805,999.0,4.619012168862603,4.619012168862603,1.0
1990000,1.3944588,0.18344362,999.0,2.7047765340123857,2.7047765340123857,1.0
2000000,1.3939115,0.20168932,999.0,7.139412377029657,7.139412377029657,1.0
2010000,1.3933213,0.2823692,999.0,7.50429479540749,7.50429479540749,1.0
2020000,1.3927606,0.3326376,999.0,7.959214401564428,7.959214401564428,1.0
2030000,1.3919144,0.3509663,999.0,7.713836784164111,7.713836784164111,1.0
2040000,1.3910978,0.35237235,999.0,7.77271379056302,7.77271379056302,1.0
2050000,1.3902683,0.3659493,999.0,9.369685932461705,9.369685932461705,1.0
2060000,1.3893179,0.4025467,999.0,7.3988090474158525,7.3988090474158525,1.0
2070000,1.388366,0.4767453,999.0,8.080835254354911,8.080835254354911,1.0
2080000,1.387108,0.5507164,999.0,8.990059854728836,8.990059854728836,1.0
2090000,1.3863243,0.5671133,999.0,11.57555870215098,11.57555870215098,1.0
2100000,1.3852915,0.5685647,999.0,10.864770936695011,10.864770936695011,1.0
2110000,1.3844976,0.7233535,999.0,14.544695779681206,14.544695779681206,1.0
2120000,1.3833351,0.7030271,999.0,13.244857771943012,13.244857771943012,1.0
2130000,1.3827584,0.7294425,999.0,15.7668438391252,15.7668438391252,1.0
2140000,1.3817006,0.71777326,999.0,13.823319579873766,13.823319579873766,1.0
2150000,1.3811443,0.78610116,999.0,15.461545251309872,15.461545251309872,1.0
2160000,1.3801211,0.84463406,999.0,15.63365232131698,15.63365232131698,1.0
2170000,1.3796492,0.86739665,999.0,16.44248039062534,16.44248039062534,1.0
2180000,1.3786978,0.9499971,999.0,15.015022696306309,15.015022696306309,1.0
2190000,1.3783491,0.982865,999.0,17.906704561276868,17.906704561276868,1.0
2200000,1.3774351,1.0437788,999.0,20.7733334004879,20.7733334004879,1.0
2210000,1.377013,1.1499822,999.0,18.657949691017468,18.657949691017468,1.0
2220000,1.3758924,1.3049228,999.0,23.62715976245024,23.62715976245024,1.0
2230000,1.3755599,1.2100624,999.0,18.165856318814413,18.165856318814413,1.0
2240000,1.3746434,1.3488802,999.0,21.507992137223482,21.507992137223482,1.0
2250000,1.3743838,1.4261669,999.0,22.5088234056126,22.5088234056126,1.0
2260000,1.3733288,1.4907804,999.0,25.59557315281459,25.59557315281459,1.0
2270000,1.3729875,1.5335877,999.0,18.780178694054484,18.780178694054484,1.0
2280000,1.371706,1.5212586,999.0,18.530616319315,18.530616319315,1.0
2290000,1.3714763,1.5651916,999.0,22.528271905013494,22.528271905013494,1.0
2300000,1.3704973,1.8188921,999.0,24.201461971427005,24.201461971427005,1.0
2310000,1.370356,1.6861302,999.0,19.01751781051809,19.01751781051809,1.0
2320000,1.3692315,1.8876785,999.0,24.675709258232796,24.675709258232796,1.0
2330000,1.3690646,1.8235123,999.0,22.994476601481438,22.994476601481438,1.0
2340000,1.3679415,2.0031219,999.0,22.935569447549906,22.935569447549906,1.0
2350000,1.3677956,2.0582337,999.0,24.72525646005358,24.72525646005358,1.0
2360000,1.3667444,2.132014,999.0,24.216427516192198,24.216427516192198,1.0
2370000,1.3667146,2.0866566,999.0,24.525771489197556,24.525771489197556,1.0
2380000,1.3659838,2.2266638,999.0,24.54077476688794,24.54077476688794,1.0
2390000,1.3659472,2.0679047,999.0,24.266439733405907,24.266439733405907,1.0
2400000,1.3653215,2.2390203,999.0,25.949555586684834,25.949555586684834,1.0
2410000,1.3652959,2.292912,999.0,27.653292719806945,27.653292719806945,1.0
2420000,1.3647325,2.37332,999.0,25.78127156322201,25.78127156322201,1.0
2430000,1.3647325,2.3656096,999.0,24.987202216278423,24.987202216278423,1.0
2440000,1.3641969,2.4040265,999.0,20.267264706747874,20.267264706747874,1.0
2450000,1.364186,2.5234156,999.0,30.89939261227846,30.89939261227846,1.0
2460000,1.3638669,2.425527,999.0,24.366997112604704,24.366997112604704,1.0
2470000,1.3638593,2.346805,999.0,27.523168121065414,27.523168121065414,1.0
2480000,1.3636127,2.212691,999.0,24.97478913764159,24.97478913764159,1.0
2490000,1.3636048,2.4633915,999.0,24.510120198130608,24.510120198130608,1.0
2500000,1.3636833,2.4270704,999.0,25.52553498319217,25.52553498319217,1.0
2510000,1.3636934,2.3928397,999.0,28.262812248431146,28.262812248431146,1.0
2520000,1.3636402,2.5005074,999.0,27.013437421823088,27.013437421823088,1.0
2530000,1.3636323,2.468754,999.0,28.172293021210603,28.172293021210603,1.0
2540000,1.3634149,2.6188698,999.0,27.687175816545885,27.687175816545885,1.0
2550000,1.3633907,2.6080413,999.0,30.774773332205687,30.774773332205687,1.0
2560000,1.3627146,2.573872,999.0,28.40916156768799,28.40916156768799,1.0
2570000,1.3625826,2.5274832,999.0,27.5925768216451,27.5925768216451,1.0
2580000,1.3621937,2.5477352,999.0,24.516221883622084,24.516221883622084,1.0
2590000,1.3621101,2.63478,999.0,31.463394480092184,31.463394480092184,1.0
2600000,1.3618361,2.5564933,999.0,28.287649894754093,28.287649894754093,1.0
2610000,1.361782,2.389897,999.0,25.813076962124217,25.813076962124217,1.0
2620000,1.3613571,2.4256852,999.0,26.332630940846034,26.332630940846034,1.0
2630000,1.361226,2.5401464,999.0,28.264470358689625,28.264470358689625,1.0
2640000,1.3607057,2.2626605,999.0,20.40021638707681,20.40021638707681,1.0
2650000,1.3605268,2.436834,999.0,31.094181571687972,31.094181571687972,1.0
2660000,1.3598906,2.547091,999.0,29.314438962688047,29.314438962688047,1.0
2670000,1.3596827,2.4549873,999.0,27.808568917553533,27.808568917553533,1.0
2680000,1.3592602,2.5721054,999.0,32.268817339624675,32.268817339624675,1.0
2690000,1.3590716,2.5304005,999.0,32.29118148485819,32.29118148485819,1.0
2700000,1.3583726,2.5318923,999.0,31.487482157620516,31.487482157620516,1.0
2710000,1.3580145,2.5580068,999.0,30.673118084669113,30.673118084669113,1.0
2720000,1.3573687,2.45896,999.0,29.12684723548591,29.12684723548591,1.0
2730000,1.3570632,2.4558892,999.0,26.781649857759476,26.781649857759476,1.0
2740000,1.3568809,2.48499,999.0,27.856686200414384,27.856686200414384,1.0
2750000,1.3567721,2.463385,999.0,30.25780651966731,30.25780651966731,1.0
2760000,1.3567789,2.4883013,999.0,28.968974032185294,28.968974032185294,1.0
2770000,1.3567842,2.5073814,999.0,29.38062843254634,29.38062843254634,1.0
2780000,1.3563691,2.5756078,999.0,28.82966022690137,28.82966022690137,1.0
2790000,1.356088,2.8830538,999.0,32.69627909362316,32.69627909362316,1.0
2800000,1.3561769,2.7252316,999.0,33.153031144823345,33.153031144823345,1.0
2810000,1.3562572,2.79194,999.0,33.320031414429344,33.320031414429344,1.0
2820000,1.356533,2.6753275,999.0,33.023178019306876,33.023178019306876,1.0
2830000,1.3567861,2.7722547,999.0,30.77087511760848,30.77087511760848,1.0
2840000,1.3567935,2.8676612,999.0,29.41809331004818,29.41809331004818,1.0
2850000,1.3567957,2.9088473,999.0,32.64111683449962,32.64111683449962,1.0
2860000,1.3564901,2.7530856,999.0,24.29922264814377,24.29922264814377,1.0
2870000,1.3561485,2.7315402,999.0,29.6320631057024,29.6320631057024,1.0
2880000,1.3558201,2.9751477,999.0,36.351241426034406,36.351241426034406,1.0
2890000,1.3554084,2.726468,999.0,27.04074843440737,27.04074843440737,1.0
2900000,1.355349,2.9378486,999.0,32.572395806511246,32.572395806511246,1.0
2910000,1.3552781,2.9443939,999.0,31.108715452931143,31.108715452931143,1.0
2920000,1.3551341,2.9862225,999.0,26.971506765910558,26.971506765910558,1.0
2930000,1.3549303,2.9975948,999.0,33.48434769486388,33.48434769486388,1.0
2940000,1.3548211,2.9551864,999.0,31.609135603362862,31.609135603362862,1.0
2950000,1.3546308,3.120557,999.0,32.50983278027603,32.50983278027603,1.0
2960000,1.3544747,3.0849655,999.0,35.405053655306496,35.405053655306496,1.0
2970000,1.3541964,3.036314,999.0,28.922910449179735,28.922910449179735,1.0
2980000,1.3540056,3.2023742,999.0,34.498619999204365,34.498619999204365,1.0
2990000,1.3536416,3.1450534,999.0,29.950823339167982,29.950823339167982,1.0
3000000,1.3535328,3.1363475,999.0,29.02224709635431,29.02224709635431,1.0
3010000,1.353258,3.2836556,999.0,34.97291097577129,34.97291097577129,1.0
3020000,1.3531075,3.1850858,999.0,33.44829212625822,33.44829212625822,1.0
3030000,1.3527234,3.119313,999.0,29.326539879495446,29.326539879495446,1.0
3040000,1.3526177,3.2780156,999.0,37.39982402750424,37.39982402750424,1.0
3050000,1.3523389,3.312983,999.0,34.571881711483,34.571881711483,1.0
3060000,1.3522832,3.3067017,999.0,31.57818719338287,31.57818719338287,1.0
3070000,1.352064,3.47654,999.0,38.130795389413834,38.130795389413834,1.0
3080000,1.3519713,3.5169468,999.0,37.931839567919575,37.931839567919575,1.0
3090000,1.3516363,3.5096989,999.0,39.14493871818889,39.14493871818889,1.0
3100000,1.3515265,3.5266666,999.0,40.86529745374407,40.86529745374407,1.0
3110000,1.3510764,3.3192754,999.0,33.63884149119258,33.63884149119258,1.0
3120000,1.3509898,3.5322978,999.0,35.72444554960186,35.72444554960186,1.0
3130000,1.350378,3.540977,999.0,37.06750983851297,37.06750983851297,1.0
3140000,1.3503273,3.4656453,999.0,34.48826966186365,34.48826966186365,1.0
3150000,1.3500177,3.649388,999.0,40.678573765537955,40.678573765537955,1.0
3160000,1.349954,3.5379882,999.0,34.11935100385121,34.11935100385121,1.0
3170000,1.3495057,3.5968254,999.0,36.3003858824571,36.3003858824571,1.0
3180000,1.3494784,3.6793895,999.0,39.12682002782822,39.12682002782822,1.0
3190000,1.3489074,3.6584725,999.0,36.29061961174011,36.29061961174011,1.0
3200000,1.3488528,3.690522,999.0,37.91960213333368,37.91960213333368,1.0
3210000,1.3479799,3.6479518,999.0,38.15507680719549,38.15507680719549,1.0
3220000,1.3479326,3.7041855,999.0,39.79169622063637,39.79169622063637,1.0
3230000,1.3471305,3.837976,999.0,39.557858765125275,39.557858765125275,1.0
3240000,1.3471305,3.6129906,999.0,37.253443132069975,37.253443132069975,1.0
3250000,1.3470947,3.8108306,999.0,40.584140743528096,40.584140743528096,1.0
3260000,1.3470961,3.8201663,999.0,40.65653677160541,40.65653677160541,1.0
3270000,1.3468274,3.8010964,999.0,35.05877068232406,35.05877068232406,1.0
3280000,1.3468208,3.7301266,999.0,39.31844232763563,39.31844232763563,1.0
3290000,1.346751,3.7495995,999.0,32.27398060758909,32.27398060758909,1.0
3300000,1.3467509,3.8933063,999.0,38.75390072573315,38.75390072573315,1.0
3310000,1.3468803,3.845288,999.0,44.064219100134714,44.064219100134714,1.0
3320000,1.3468935,3.7775455,999.0,35.57593283057213,35.57593283057213,1.0
3330000,1.3470454,3.7373652,999.0,35.33668810671026,35.33668810671026,1.0
3340000,1.3470619,3.6973808,999.0,35.56530774704048,35.56530774704048,1.0
3350000,1.3468242,3.8826096,999.0,39.16640112797419,39.16640112797419,1.0
3360000,1.3467973,3.6953042,999.0,37.84610706025904,37.84610706025904,1.0
3370000,1.3464893,4.062806,999.0,37.601815359933035,37.601815359933035,1.0
3380000,1.3464304,3.9054008,999.0,37.5423091823856,37.5423091823856,1.0
3390000,1.3460593,4.1249666,999.0,40.10654507983815,40.10654507983815,1.0
3400000,1.3459798,3.9411416,999.0,41.1555221932275,41.1555221932275,1.0
3410000,1.3457233,3.9508965,999.0,34.90969585378965,34.90969585378965,1.0
3420000,1.345672,3.8768063,999.0,41.50030857866461,41.50030857866461,1.0
3430000,1.3452835,4.0234447,999.0,37.843194825308665,37.843194825308665,1.0
3440000,1.3451627,3.9007294,999.0,35.55584170420965,35.55584170420965,1.0
3450000,1.3448237,4.023156,999.0,40.70828313719142,40.70828313719142,1.0
3460000,1.3447083,4.0254254,999.0,44.257608022008625,44.257608022008625,1.0
3470000,1.3444029,3.9406056,999.0,38.80243078867594,38.80243078867594,1.0
3480000,1.3443052,3.9848068,999.0,37.6831442700191,37.6831442700191,1.0
3490000,1.3441417,3.864877,999.0,33.83230601463999,33.83230601463999,1.0
3500000,1.344071,4.0366297,999.0,37.975222845872246,37.975222845872246,1.0
3510000,1.3438058,4.0923567,999.0,38.5996319421313,38.5996319421313,1.0
3520000,1.3436698,4.0440917,999.0,37.209280610084534,37.209280610084534,1.0
3530000,1.343401,4.0675163,999.0,42.71468925476074,42.71468925476074,1.0
3540000,1.3432752,4.025422,999.0,41.407879699360244,41.407879699360244,1.0
3550000,1.3431398,3.9670463,999.0,32.55068257876805,32.55068257876805,1.0
