Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
3600000,1.2449038,5.6738405,999.0,51.53026496280324,51.53026496280324,1.0
3610000,1.2447201,5.5509653,999.0,52.435001254081726,52.435001254081726,1.0
3620000,1.2443383,5.570859,999.0,52.31041792306033,52.31041792306033,1.0
3630000,1.2439556,5.691616,999.0,58.22669373618232,58.22669373618232,1.0
3640000,1.2429446,5.7934394,999.0,57.29595007679679,57.29595007679679,1.0
3650000,1.24287,5.2890215,999.0,44.739427937401665,44.739427937401665,1.0
3660000,1.2426275,5.484117,999.0,52.98930259184404,52.98930259184404,1.0
3670000,1.2426736,5.700745,999.0,53.88981209860908,53.88981209860908,1.0
3680000,1.2428931,5.452863,999.0,57.940760135650635,57.940760135650635,1.0
3690000,1.2429283,5.544441,999.0,47.593726424707306,47.593726424707306,1.0
3700000,1.2431465,5.4788523,999.0,54.438904762268066,54.438904762268066,1.0
3710000,1.2430935,5.5019903,999.0,51.20015973514981,51.20015973514981,1.0
3720000,1.2424719,5.7217216,999.0,57.746829477223486,57.746829477223486,1.0
3730000,1.242427,5.7319493,999.0,57.37408332692252,57.37408332692252,1.0
3740000,1.2409409,5.7936745,999.0,60.56197174028917,60.56197174028917,1.0
3750000,1.2409408,5.776713,999.0,57.85630226135254,57.85630226135254,1.0
3760000,1.2394899,5.6021767,999.0,54.860678065906875,54.860678065906875,1.0
3770000,1.2394632,5.735034,999.0,54.033460749520195,54.033460749520195,1.0
3780000,1.2384764,5.681486,999.0,56.259588956832886,56.259588956832886,1.0
3790000,1.2384045,5.640561,999.0,53.22658800416522,53.22658800416522,1.0
3800000,1.2366983,5.7541084,999.0,59.91338031942194,59.91338031942194,1.0
3810000,1.2364571,5.692299,999.0,56.95753664440579,56.95753664440579,1.0
3820000,1.2353646,5.6288056,999.0,56.96344410289418,56.96344410289418,1.0
3830000,1.2351339,5.572252,999.0,53.07506354980998,53.07506354980998,1.0
3840000,1.234914,5.652417,999.0,53.666442509401925,53.666442509401925,1.0
3850000,1.2348577,5.767199,999.0,60.311474561691284,60.311474561691284,1.0
3860000,1.2351999,5.645522,999.0,54.280548840761185,54.280548840761185,1.0
3870000,1.235328,5.6807556,999.0,59.188235680262245,59.188235680262245,1.0
3880000,1.2347697,5.633294,999.0,56.89743215387518,56.89743215387518,1.0
3890000,1.234558,5.782769,999.0,59.97184385193719,59.97184385193719,1.0
3900000,1.2334191,5.7104206,999.0,57.129203124479815,57.129203124479815,1.0
3910000,1.2328866,5.558554,999.0,54.283397833506264,54.283397833506264,1.0
3920000,1.2321124,5.708595,999.0,57.575981159101836,57.575981159101836,1.0
3930000,1.2316554,5.6900873,999.0,60.64547732141283,60.64547732141283,1.0
3940000,1.2315478,5.666149,999.0,56.278666431253605,56.278666431253605,1.0
3950000,1.2314721,5.615464,999.0,53.466260044111145,53.466260044111145,1.0
3960000,1.2313093,5.6544642,999.0,59.2086256200617,59.2086256200617,1.0
3970000,1.2311593,5.687705,999.0,59.169997135798134,59.169997135798134,1.0
3980000,1.230755,5.6563706,999.0,56.53530152277513,56.53530152277513,1.0
3990000,1.2303028,5.651153,999.0,58.81174532572428,58.81174532572428,1.0
4000000,1.2304355,5.604367,999.0,54.299430429935455,54.299430429935455,1.0
4010000,1.2306306,5.6851044,999.0,59.72901339001126,59.72901339001126,1.0
4020000,1.2300783,5.5787997,999.0,56.323220599781386,56.323220599781386,1.0
4030000,1.2291472,5.7416577,999.0,60.44542270236545,60.44542270236545,1.0
4040000,1.2286773,5.7445946,999.0,62.30425197427923,62.30425197427923,1.0
4050000,1.227741,5.7895193,999.0,60.01215593020121,60.01215593020121,1.0
4060000,1.2273557,5.709186,999.0,59.822429938749835,59.822429938749835,1.0
4070000,1.2263527,5.6689277,999.0,54.96317686968379,54.96317686968379,1.0
4080000,1.2262998,5.558795,999.0,51.74789818850431,51.74789818850431,1.0
4090000,1.2261351,5.6940303,999.0,55.53440937068727,55.53440937068727,1.0
4100000,1.2259505,5.691438,999.0,53.228242624889724,53.228242624889724,1.0
4110000,1.2250518,5.7469645,999.0,57.59353290663825,57.59353290663825,1.0
4120000,1.2250291,5.839141,999.0,60.62445625391874,60.62445625391874,1.0
4130000,1.2249032,5.917342,999.0,59.39473562770419,59.39473562770419,1.0
4140000,1.2248895,5.774924,999.0,58.12425082380121,58.12425082380121,1.0
4150000,1.2246656,5.778236,999.0,58.22122674518161,58.22122674518161,1.0
4160000,1.2246487,5.7906027,999.0,52.761747707020156,52.761747707020156,1.0
4170000,1.2238505,5.755437,999.0,56.2042656077279,56.2042656077279,1.0
4180000,1.2238505,5.859881,999.0,57.44875303181735,57.44875303181735,1.0
4190000,1.2224729,5.963116,999.0,61.70819136831496,61.70819136831496,1.0
4200000,1.2224425,5.758544,999.0,56.491916223005816,56.491916223005816,1.0
4210000,1.2218944,5.911112,999.0,60.57584385905001,60.57584385905001,1.0
4220000,1.2218553,5.8433876,999.0,57.762629162181504,57.762629162181504,1.0
4230000,1.2217368,5.8476515,999.0,60.38856155342526,60.38856155342526,1.0
4240000,1.2217218,5.933612,999.0,61.97952636805448,61.97952636805448,1.0
4250000,1.2213008,5.863885,999.0,60.02737514177958,60.02737514177958,1.0
4260000,1.2212121,5.754873,999.0,58.54392370310697,58.54392370310697,1.0
4270000,1.2208683,5.8472495,999.0,56.675240794817604,56.675240794817604,1.0
4280000,1.2207698,5.9302588,999.0,61.69835486195304,61.69835486195304,1.0
4290000,1.2201486,5.750552,999.0,55.863684283362495,55.863684283362495,1.0
4300000,1.2199137,5.5872564,999.0,52.82581030780619,52.82581030780619,1.0
4310000,1.2201921,5.7126184,999.0,56.34159278869629,56.34159278869629,1.0
4320000,1.2203276,5.6489487,999.0,59.80812160535292,59.80812160535292,1.0
4330000,1.2201797,5.62455,999.0,47.26948708958096,47.26948708958096,1.0
4340000,1.2200863,5.677132,999.0,58.431444839997724,58.431444839997724,1.0
4350000,1.2195078,5.8080635,999.0,61.33964959780375,61.33964959780375,1.0
4360000,1.2190903,5.840587,999.0,58.276930624788456,58.276930624788456,1.0
4370000,1.218738,5.9500794,999.0,58.80453565054469,58.80453565054469,1.0
4380000,1.2184316,6.0545387,999.0,62.24856051531705,62.24856051531705,1.0
4390000,1.2182992,6.0795608,999.0,63.85728851954142,63.85728851954142,1.0
4400000,1.2181567,5.6936445,999.0,55.43300248547034,55.43300248547034,1.0
4410000,1.2182164,5.768594,999.0,52.19418083296882,52.19418083296882,1.0
4420000,1.2183017,5.977441,999.0,61.17726098407399,61.17726098407399,1.0
4430000,1.2182908,6.08812,999.0,60.943805853525795,60.943805853525795,1.0
4440000,1.2182662,5.783295,999.0,57.59992039203644,57.59992039203644,1.0
4450000,1.2181206,5.668681,999.0,48.76869251992967,48.76869251992967,1.0
4460000,1.2178285,5.9816747,999.0,58.93285398049788,58.93285398049788,1.0
4470000,1.2178178,6.0703506,999.0,60.685904794269135,60.685904794269135,1.0
4480000,1.2177877,6.1216493,999.0,63.06529273770072,63.06529273770072,1.0
4490000,1.217615,5.90458,999.0,57.949597120285034,57.949597120285034,1.0
4500000,1.2170229,5.896613,999.0,56.407120097767226,56.407120097767226,1.0
4510000,1.216784,6.005934,999.0,59.448224226633705,59.448224226633705,1.0
4520000,1.2157327,5.8307586,999.0,54.53705683621493,54.53705683621493,1.0
4530000,1.2156651,6.033656,999.0,59.85971079932319,59.85971079932319,1.0
4540000,1.2152292,5.9405546,999.0,59.910835309462115,59.910835309462115,1.0
4550000,1.2151346,6.0223765,999.0,62.98501941892836,62.98501941892836,1.0
4560000,1.2140782,5.877435,999.0,56.674560503526166,56.674560503526166,1.0
4570000,1.2140561,5.961065,999.0,62.24722199969821,62.24722199969821,1.0
4580000,1.213348,6.0893283,999.0,58.11710199442777,58.11710199442777,1.0
4590000,1.2133482,6.0320973,999.0,58.6521999306149,58.6521999306149,1.0
4600000,1.2126813,6.092925,999.0,61.29816545139659,61.29816545139659,1.0
4610000,1.2126657,6.1765337,999.0,61.99437444739871,61.99437444739871,1.0
4620000,1.2118676,6.0493464,999.0,61.62769480185075,61.62769480185075,1.0
4630000,1.2118056,6.155166,999.0,62.63772896925608,62.63772896925608,1.0
4640000,1.2109834,6.0722375,999.0,57.05940782752904,57.05940782752904,1.0
4650000,1.2108759,5.957162,999.0,53.307050440046524,53.307050440046524,1.0
4660000,1.2105414,6.0485106,999.0,58.74333306876096,58.74333306876096,1.0
4670000,1.2104739,6.08046,999.0,54.79844577444924,54.79844577444924,1.0
4680000,1.2103463,5.799178,999.0,56.238370721990414,56.238370721990414,1.0
4690000,1.2103137,6.092456,999.0,62.00424962573581,62.00424962573581,1.0
4700000,1.210198,6.1141324,999.0,60.91524978117509,60.91524978117509,1.0
4710000,1.2101548,5.9510946,999.0,57.547320657306244,57.547320657306244,1.0
4720000,1.2097276,5.9216104,999.0,56.443882622502066,56.443882622502066,1.0
4730000,1.2095343,5.76564,999.0,52.77693382898966,52.77693382898966,1.0
4740000,1.2092413,6.0701346,999.0,61.009909283031114,61.009909283031114,1.0
4750000,1.2090722,6.163972,999.0,60.009504206478596,60.009504206478596,1.0
4760000,1.2084014,6.142053,999.0,60.99942451173609,60.99942451173609,1.0
4770000,1.2079151,6.1270533,999.0,61.88442664676242,61.88442664676242,1.0
4780000,1.2074407,6.185735,999.0,61.822721698067404,61.822721698067404,1.0
4790000,1.2070254,5.85513,999.0,55.58155314127604,55.58155314127604,1.0
4800000,1.2070363,6.069716,999.0,59.266378771175035,59.266378771175035,1.0
4810000,1.2070524,6.179247,999.0,63.01015753216214,63.01015753216214,1.0
4820000,1.2066805,6.138884,999.0,62.84946632385254,62.84946632385254,1.0
4830000,1.2061824,6.077328,999.0,60.928817643059624,60.928817643059624,1.0
4840000,1.2061111,6.1584597,999.0,63.48077555136247,63.48077555136247,1.0
4850000,1.2060015,6.0462866,999.0,60.71855243047079,60.71855243047079,1.0
4860000,1.2058053,6.162756,999.0,59.91453738646074,59.91453738646074,1.0
4870000,1.2054145,6.2273064,999.0,62.14801197581821,62.14801197581821,1.0
4880000,1.2052395,6.0490885,999.0,56.655238129875876,56.655238129875876,1.0
4890000,1.2048004,6.2880893,999.0,64.0473518371582,64.0473518371582,1.0
4900000,1.2046978,6.1778045,999.0,59.93363602594896,59.93363602594896,1.0
4910000,1.2043602,5.9900174,999.0,61.97878307766385,61.97878307766385,1.0
4920000,1.2043728,5.806994,999.0,53.26970492709767,53.26970492709767,1.0
4930000,1.2044294,6.1788683,999.0,60.804794285032486,60.804794285032486,1.0
4940000,1.2043858,5.999699,999.0,58.30177794803273,58.30177794803273,1.0
4950000,1.2040541,5.9891443,999.0,58.940184354782104,58.940184354782104,1.0
4960000,1.2040299,5.8890357,999.0,56.237299550663344,56.237299550663344,1.0
4970000,1.2037303,6.2308874,999.0,64.72976173294916,64.72976173294916,1.0
4980000,1.2037382,6.223261,999.0,60.55963804505088,60.55963804505088,1.0
4990000,1.2038546,5.9019303,999.0,56.480725579791596,56.480725579791596,1.0
5000000,1.2038492,6.01258,999.0,56.23196027495644,56.23196027495644,1.0
5010000,1.2036209,6.134356,999.0,60.935802406734894,60.935802406734894,1.0
